Campaign ID,Response Day,Start Date,Created Date,Language
70161000001HIuf,11/22/2016,10/25/2016,10/25/2016,English
70161000001HNP3,12/31/2016,11/29/2016,12/2/2016,English
70161000001HOXh,1/5/2017,10/25/2016,12/9/2016,English
701b00000009tnf,1/11/2017,5/9/2014,5/9/2014,
70161000001HIuf,2/5/2017,10/25/2016,10/25/2016,English
70161000001JM78,10/25/2016,8/25/2016,8/25/2016,Japanese
70161000001HIua,1/7/2017,10/25/2016,10/25/2016,English
701610000005lJV,12/3/2017,5/23/2016,5/23/2016,
7016100000082fy,11/20/2017,12/4/2017,10/4/2017,Japanese
701610000005lJV,11/23/2016,5/23/2016,5/23/2016,
70161000001JM78,11/27/2017,8/25/2016,8/25/2016,Japanese
70161000001WRPs,12/20/2018,7/24/2018,7/23/2018,Japanese
701610000008Abf,2/20/2018,3/1/2018,2/18/2018,Japanese
7016100000088gI,8/25/2018,1/19/2018,1/18/2018,Japanese
701b0000000ATBJ,10/7/2016,2/26/2015,2/17/2015,English
70161000001bTrz,1/8/2019,1/17/2019,12/18/2018,English
70161000001UyxN,5/24/2018,5/24/2018,5/2/2018,English
70161000001HHgW,10/24/2016,11/10/2016,10/13/2016,Japanese
70161000001HHgW,10/24/2016,11/10/2016,10/13/2016,Japanese
7016100000085PU,11/28/2017,12/1/2016,11/14/2017,Japanese
7016100000085ER,5/13/2018,11/9/2017,11/9/2017,
70161000000V8zJ,1/5/2018,7/3/2017,7/3/2017,
701b00000009uP4,5/21/2018,5/12/2014,5/12/2014,
7016100000081Rb,10/15/2017,12/14/2017,9/13/2017,Japanese
701b0000000Yq43,8/26/2016,10/27/2015,10/27/2015,
701b0000000p0dV,8/24/2016,3/16/2016,3/3/2016,English
70161000001HJbw,12/8/2016,1/27/2017,10/31/2016,Japanese
70161000001HHV4,1/31/2017,10/26/2016,10/11/2016,Japanese
70161000001HEEG,9/27/2016,10/13/2016,9/16/2016,Japanese
701b0000000oump,8/29/2016,2/19/2016,2/19/2016,English
701b0000000Yq43,7/11/2017,10/27/2015,10/27/2015,
701610000006xUT,8/30/2016,7/28/2015,7/22/2016,English
70161000001HOYp,2/1/2017,2/9/2017,12/9/2016,Japanese
701610000005pWv,9/13/2016,12/15/2016,7/10/2016,Japanese
70161000001JM78,9/6/2016,8/25/2016,8/25/2016,Japanese
70161000001HIua,4/30/2017,10/25/2016,10/25/2016,English
701610000005lJV,4/30/2017,5/23/2016,5/23/2016,
70161000001HIuk,4/30/2017,10/25/2016,10/25/2016,English
701b00000009tnf,8/30/2016,5/9/2014,5/9/2014,
701b0000000Yq43,8/30/2016,10/27/2015,10/27/2015,
701b00000009yD8,8/29/2016,6/19/2014,6/19/2014,
701b0000000AWo4,8/29/2016,3/16/2015,3/17/2015,English
701b00000009yD8,8/26/2016,6/19/2014,6/19/2014,
70161000001WZNJ,8/16/2018,8/31/2018,8/5/2018,Japanese
70161000001HYLj,3/5/2017,3/7/2017,3/1/2017,Japanese
7014M000001WqNk,4/10/2019,4/25/2019,4/3/2019,English
70161000000V4x0,6/22/2017,6/30/2017,6/20/2017,Japanese
70161000001HJY4,11/8/2016,11/11/2016,10/31/2016,Japanese
70161000001WNKW,8/2/2018,8/3/2018,7/18/2018,Japanese
70161000001auLy,11/30/2018,11/30/2018,11/12/2018,Japanese
70161000000V1r7,7/10/2017,5/26/2017,5/26/2017,Japanese
7016100000088gI,10/2/2018,1/19/2018,1/18/2018,Japanese
70161000001JM78,8/30/2016,8/25/2016,8/25/2016,Japanese
70161000001Vilz,6/28/2018,6/29/2018,6/6/2018,Japanese
701b00000009yD8,5/4/2017,6/19/2014,6/19/2014,
701610000008AGD,11/15/2018,2/23/2018,2/12/2018,Japanese
701b00000009yD8,4/24/2017,6/19/2014,6/19/2014,
701610000002zF7,8/28/2016,5/3/2016,5/3/2016,Japanese
701610000002zF7,8/24/2016,5/3/2016,5/3/2016,Japanese
70161000001JM78,8/30/2016,8/25/2016,8/25/2016,Japanese
701b0000000ATBJ,8/24/2016,2/26/2015,2/17/2015,English
70161000001HFqu,2/6/2017,9/28/2016,9/28/2016,English
701b00000009yD8,9/27/2016,6/19/2014,6/19/2014,
70161000001auLy,12/18/2018,11/30/2018,11/12/2018,Japanese
70161000001Hi0B,4/24/2017,5/19/2017,4/14/2017,Japanese
701b0000000Z2cg,8/31/2016,12/16/2015,1/25/2016,Japanese
701610000005pWw,8/29/2016,9/6/2016,7/10/2016,Japanese
7016100000088gI,1/31/2018,1/19/2018,1/18/2018,Japanese
701610000005pWv,9/28/2016,12/15/2016,7/10/2016,Japanese
70161000001HEUK,12/21/2016,9/20/2016,9/20/2016,English
70161000001JM78,8/29/2016,8/25/2016,8/25/2016,Japanese
701b0000000AXRQ,8/29/2016,3/16/2015,3/22/2015,English
70161000001HIuk,4/25/2017,10/25/2016,10/25/2016,English
701610000005nIm,4/25/2017,6/29/2016,6/14/2016,English
701b0000000AZLu,8/30/2016,4/16/2015,4/6/2015,English
701b00000009yD8,8/30/2016,6/19/2014,6/19/2014,
701b0000000AfzN,11/10/2016,5/15/2015,5/15/2015,Japanese
701610000005pWv,10/27/2016,12/15/2016,7/10/2016,Japanese
70161000001HHgW,10/25/2016,11/10/2016,10/13/2016,Japanese
70161000001HJY4,11/9/2016,11/11/2016,10/31/2016,Japanese
701b0000000AZIM,8/24/2016,4/5/2015,4/5/2015,
701b0000000AZIC,8/25/2016,4/5/2015,4/5/2015,
701b00000009uP4,8/24/2016,5/12/2014,5/12/2014,
701b00000009yD8,4/26/2017,6/19/2014,6/19/2014,
70161000001JM78,3/15/2017,8/25/2016,8/25/2016,Japanese
70161000001HUGw,2/6/2017,2/17/2017,1/27/2017,Japanese
70161000001HSAd,4/25/2017,1/18/2017,1/18/2017,English
701b0000000AZLQ,4/24/2017,,4/6/2015,
701610000006xUT,9/2/2016,7/28/2015,7/22/2016,English
70161000001JM78,10/26/2016,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,8/30/2016,10/27/2015,10/27/2015,
701610000005pWw,8/29/2016,9/6/2016,7/10/2016,Japanese
70161000001HFl8,8/17/2015,9/27/2016,9/27/2016,English
701b0000000AZLu,8/26/2016,4/16/2015,4/6/2015,English
701b0000000YpOl,8/29/2016,10/28/2015,10/20/2015,English
70161000001HIuf,2/7/2017,10/25/2016,10/25/2016,English
70161000001HIuf,2/7/2017,10/25/2016,10/25/2016,English
70161000001JM78,1/8/2017,8/25/2016,8/25/2016,Japanese
701b00000009tnf,8/28/2016,5/9/2014,5/9/2014,
701b0000000p2rb,8/29/2016,3/11/2016,3/11/2016,
701b00000009uP4,8/29/2016,5/12/2014,5/12/2014,
701b0000000ATBJ,8/27/2016,2/26/2015,2/17/2015,English
7016100000088gI,1/31/2018,1/19/2018,1/18/2018,Japanese
701b00000009tnf,8/28/2016,5/9/2014,5/9/2014,
701610000005pWw,8/25/2016,9/6/2016,7/10/2016,Japanese
701b0000000Yq43,8/24/2016,10/27/2015,10/27/2015,
70161000001HJ7e,8/8/2018,8/25/2016,10/26/2016,Japanese
70161000001WRQ2,10/29/2018,7/24/2018,7/24/2018,Japanese
70161000001JM78,8/30/2016,8/25/2016,8/25/2016,Japanese
701b0000000AMpw,8/25/2016,1/15/2015,1/6/2015,English
70161000001HHY3,10/12/2016,10/20/2016,10/12/2016,English
701b0000000AZIC,10/5/2016,4/5/2015,4/5/2015,
701b00000009uP4,10/5/2016,5/12/2014,5/12/2014,
701b0000000p0dV,2/9/2017,3/16/2016,3/3/2016,English
7016100000086CC,6/28/2018,,12/4/2017,English
70161000001WRPs,7/31/2018,7/24/2018,7/23/2018,Japanese
70161000000V1ku,2/7/2018,6/14/2017,5/26/2017,English
701b00000009yD8,2/7/2018,6/19/2014,6/19/2014,
701b0000000AQc7,8/29/2016,1/30/2015,1/30/2015,
701b00000009tnf,8/29/2016,5/9/2014,5/9/2014,
70161000001JM78,2/1/2019,8/25/2016,8/25/2016,Japanese
70161000001JM78,10/29/2016,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,8/25/2016,10/27/2015,10/27/2015,
701610000005nIm,2/8/2017,6/29/2016,6/14/2016,English
701b0000000YpOl,8/24/2016,10/28/2015,10/20/2015,English
70161000000V1r7,7/18/2017,5/26/2017,5/26/2017,Japanese
70161000000V4x0,7/6/2017,6/30/2017,6/20/2017,Japanese
70161000001HIuf,4/25/2017,10/25/2016,10/25/2016,English
7016100000082yv,10/19/2017,10/24/2017,10/10/2017,English
70161000000A8dd,8/28/2016,9/30/2016,8/2/2016,Japanese
701b0000000Aj3b,8/24/2016,6/24/2015,6/6/2015,English
70161000001HIuf,4/11/2018,10/25/2016,10/25/2016,English
70161000001HIuf,10/10/2017,10/25/2016,10/25/2016,English
701b0000000Ab3o,4/25/2017,4/28/2015,4/19/2015,English
701b00000009tnf,2/7/2017,5/9/2014,5/9/2014,
701b00000009tnf,8/30/2016,5/9/2014,5/9/2014,
70161000001Hi0B,4/20/2017,5/19/2017,4/14/2017,Japanese
701b0000000ATBJ,8/28/2016,2/26/2015,2/17/2015,English
701b0000000oump,8/30/2016,2/19/2016,2/19/2016,English
701b00000009yD8,2/9/2017,6/19/2014,6/19/2014,
70161000001Uwtc,2/26/2017,4/2/2018,4/6/2018,
70161000000VShE,2/25/2017,3/8/2018,4/5/2018,English
701b0000000Ajsr,8/7/2017,6/14/2015,6/14/2015,
70161000001Vilz,6/11/2018,6/29/2018,6/6/2018,Japanese
701b00000009tnf,3/12/2017,5/9/2014,5/9/2014,
701b0000000Yq43,2/9/2017,10/27/2015,10/27/2015,
70161000001MU6X,5/8/2017,5/16/2017,4/28/2017,English
70161000000CK9T,3/26/2018,4/4/2018,3/20/2018,English
701610000008C6Y,4/13/2018,5/22/2018,3/6/2018,Japanese
701610000005nIm,8/15/2017,6/29/2016,6/14/2016,English
70161000001JM78,2/8/2017,8/25/2016,8/25/2016,Japanese
701b00000009yD8,7/10/2017,6/19/2014,6/19/2014,
70161000000V3xO,7/10/2017,6/12/2017,6/12/2017,English
70161000000V1LK,7/3/2017,5/23/2017,5/23/2017,English
70161000001JM78,4/7/2017,8/25/2016,8/25/2016,Japanese
70161000001HHV4,1/31/2017,10/26/2016,10/11/2016,Japanese
70161000001HJbw,12/4/2016,1/27/2017,10/31/2016,Japanese
70161000001HJ7e,3/25/2017,8/25/2016,10/26/2016,Japanese
70161000001JM78,2/8/2017,8/25/2016,8/25/2016,Japanese
70161000000VShE,3/14/2017,3/8/2018,4/5/2018,English
7014M000001WqSV,5/29/2019,4/8/2019,4/7/2019,Japanese
70161000001HVNZ,2/28/2017,3/16/2017,2/10/2017,Japanese
701b0000000oumk,2/27/2017,2/19/2016,2/19/2016,English
70161000001JMrS,2/27/2017,3/7/2017,8/30/2016,
70161000001HZMf,4/9/2017,3/6/2017,3/10/2017,English
701b0000000oumu,2/9/2017,2/19/2016,2/19/2016,English
701b0000000oump,2/15/2017,2/19/2016,2/19/2016,English
70161000001HYgT,6/22/2017,3/6/2017,3/6/2017,English
70161000001HOhX,2/20/2017,11/29/2016,12/12/2016,English
70161000001JM78,12/12/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,2/9/2017,10/25/2016,10/25/2016,English
7016100000088gI,5/27/2018,1/19/2018,1/18/2018,Japanese
701b0000000Yq43,5/28/2018,10/27/2015,10/27/2015,
701610000005lJV,5/27/2018,5/23/2016,5/23/2016,
70161000000VAIG,9/3/2017,7/11/2017,7/11/2017,English
70161000000VB4F,9/3/2017,7/19/2017,7/19/2017,Japanese
70161000001JM78,11/2/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,9/2/2017,10/25/2016,10/25/2016,English
70161000001JM78,9/2/2017,8/25/2016,8/25/2016,Japanese
701610000008AGD,6/21/2018,2/23/2018,2/12/2018,Japanese
701610000005lJV,5/31/2018,5/23/2016,5/23/2016,
70161000001HEEG,9/22/2016,10/13/2016,9/16/2016,Japanese
70161000001HIua,2/7/2017,10/25/2016,10/25/2016,English
70161000001HIua,2/8/2017,10/25/2016,10/25/2016,English
701610000005lJV,7/10/2018,5/23/2016,5/23/2016,
701610000005pWv,9/22/2016,12/15/2016,7/10/2016,Japanese
70161000001HFl9,4/3/2016,9/27/2016,9/27/2016,English
70161000001HXcB,2/21/2017,2/21/2017,2/21/2017,Japanese
70161000001HJY4,2/9/2017,11/11/2016,10/31/2016,Japanese
70161000001auLy,11/30/2018,11/30/2018,11/12/2018,Japanese
701610000008C6T,4/5/2018,4/13/2018,3/6/2018,Japanese
701610000005lJV,4/12/2018,5/23/2016,5/23/2016,
701b00000009yD8,6/4/2018,6/19/2014,6/19/2014,
70161000001JM78,4/19/2018,8/25/2016,8/25/2016,Japanese
70161000001HIua,4/26/2018,10/25/2016,10/25/2016,English
701b0000000Ae2P,9/22/2016,5/28/2015,5/4/2015,English
701610000005lJV,2/12/2018,5/23/2016,5/23/2016,
701610000005lJV,5/25/2018,5/23/2016,5/23/2016,
70161000001JM78,7/22/2018,8/25/2016,8/25/2016,Japanese
70161000001HIuf,2/9/2017,10/25/2016,10/25/2016,English
70161000001HIuf,2/8/2017,10/25/2016,10/25/2016,English
70161000001HJY4,2/9/2017,11/11/2016,10/31/2016,Japanese
70161000000V4x0,6/22/2017,6/30/2017,6/20/2017,Japanese
701b0000000Aj3b,9/22/2016,6/24/2015,6/6/2015,English
7016100000088gI,5/24/2018,1/19/2018,1/18/2018,Japanese
70161000001HIuk,3/26/2017,10/25/2016,10/25/2016,English
701b0000000Aj3b,9/22/2016,6/24/2015,6/6/2015,English
70161000001HJY4,2/7/2017,11/11/2016,10/31/2016,Japanese
7016100000088nx,5/24/2018,,1/21/2018,Japanese
70161000001HMMN,11/30/2016,12/7/2016,11/23/2016,English
70161000001HHY3,10/12/2016,10/20/2016,10/12/2016,English
70161000001HGGY,10/28/2016,11/3/2016,9/29/2016,English
701b00000009wax,9/22/2016,5/30/2014,5/30/2014,English
70161000001HJgo,11/9/2016,11/29/2016,11/2/2016,English
70161000000VAIG,9/7/2017,7/11/2017,7/11/2017,English
70161000000VB4F,9/7/2017,7/19/2017,7/19/2017,Japanese
70161000001HFl6,7/20/2015,9/27/2016,9/27/2016,English
70161000001HFl6,7/20/2015,9/27/2016,9/27/2016,English
70161000001HFl9,9/10/2015,9/27/2016,9/27/2016,English
70161000000VB4F,9/5/2017,7/19/2017,7/19/2017,Japanese
70161000000VAIG,9/5/2017,7/11/2017,7/11/2017,English
70161000001HIuk,7/6/2017,10/25/2016,10/25/2016,English
70161000001HIuf,9/5/2017,10/25/2016,10/25/2016,English
70161000001WRPs,11/21/2018,7/24/2018,7/23/2018,Japanese
701610000005lJV,4/12/2018,5/23/2016,5/23/2016,
70161000001HOXh,12/4/2018,10/25/2016,12/9/2016,English
70161000001UxsQ,5/21/2018,4/18/2018,4/18/2018,
70161000001HIuf,4/20/2018,10/25/2016,10/25/2016,English
7016100000088gI,4/26/2018,1/19/2018,1/18/2018,Japanese
701610000008C6Y,4/28/2018,5/22/2018,3/6/2018,Japanese
70161000001WNKW,7/27/2018,8/3/2018,7/18/2018,Japanese
701610000005lJV,5/21/2018,5/23/2016,5/23/2016,
70161000001HOYp,1/31/2017,2/9/2017,12/9/2016,Japanese
70161000001JM78,10/3/2016,8/25/2016,8/25/2016,Japanese
70161000001WZNJ,8/15/2018,8/31/2018,8/5/2018,Japanese
701610000005pWv,10/1/2016,12/15/2016,7/10/2016,Japanese
70161000000V1ku,6/11/2017,6/14/2017,5/26/2017,English
701b00000009yD8,6/11/2017,6/19/2014,6/19/2014,
70161000000V2X8,6/11/2017,6/15/2017,6/1/2017,English
70161000001MU6X,5/10/2017,5/16/2017,4/28/2017,English
70161000001JM78,10/5/2016,8/25/2016,8/25/2016,Japanese
701b0000000AZLu,10/2/2016,4/16/2015,4/6/2015,English
70161000000V4x0,6/22/2017,6/30/2017,6/20/2017,Japanese
70161000001JM78,10/4/2016,8/25/2016,8/25/2016,Japanese
70161000001HIuf,7/16/2017,10/25/2016,10/25/2016,English
701b0000000AZLu,10/4/2016,4/16/2015,4/6/2015,English
70161000001JM78,1/26/2018,8/25/2016,8/25/2016,Japanese
701b00000009yD8,10/2/2016,6/19/2014,6/19/2014,
70161000001HIuf,2/8/2017,10/25/2016,10/25/2016,English
70161000001JM78,3/10/2017,8/25/2016,8/25/2016,Japanese
70161000001HIua,7/23/2017,10/25/2016,10/25/2016,English
701b00000009uP4,7/23/2017,5/12/2014,5/12/2014,
701610000005lJV,7/19/2017,5/23/2016,5/23/2016,
701b00000009yD8,7/19/2017,6/19/2014,6/19/2014,
70161000001HYgZ,3/27/2017,3/6/2017,3/6/2017,English
701b00000009yD8,3/27/2017,6/19/2014,6/19/2014,
70161000001HEEG,10/3/2016,10/13/2016,9/16/2016,Japanese
701b00000009uP4,2/20/2017,5/12/2014,5/12/2014,
70161000001HEEG,10/3/2016,10/13/2016,9/16/2016,Japanese
70161000001HIua,4/25/2017,10/25/2016,10/25/2016,English
70161000001HIua,2/9/2017,10/25/2016,10/25/2016,English
7016100000088gI,7/2/2018,1/19/2018,1/18/2018,Japanese
7016100000088gI,2/27/2018,1/19/2018,1/18/2018,Japanese
701b0000000Ab3o,10/1/2016,4/28/2015,4/19/2015,English
70161000001HZMa,5/28/2017,3/6/2017,3/10/2017,English
7016100000081Rb,10/16/2017,12/14/2017,9/13/2017,Japanese
701b00000009tnf,10/6/2016,5/9/2014,5/9/2014,
70161000001JM78,10/6/2016,8/25/2016,8/25/2016,Japanese
70161000001HEEG,10/3/2016,10/13/2016,9/16/2016,Japanese
70161000001HIuk,2/9/2017,10/25/2016,10/25/2016,English
701b00000009tnf,3/22/2017,5/9/2014,5/9/2014,
70161000001HIuk,2/10/2017,10/25/2016,10/25/2016,English
70161000001JM78,10/4/2016,8/25/2016,8/25/2016,Japanese
701b0000000cHTi,10/4/2016,9/10/2015,8/27/2015,English
701610000005jHT,11/9/2017,5/25/2016,5/12/2016,English
70161000001JM78,3/16/2019,8/25/2016,8/25/2016,Japanese
70161000001VnAt,6/11/2018,6/20/2018,6/8/2018,English
701b0000000Yq43,12/24/2017,10/27/2015,10/27/2015,
70161000001JM78,10/12/2016,8/25/2016,8/25/2016,Japanese
70161000001HEEG,10/4/2016,10/13/2016,9/16/2016,Japanese
7016100000082z0,10/30/2017,11/1/2017,10/10/2017,English
701b0000000oz5c,10/2/2016,2/26/2016,3/1/2016,English
70161000000V1r7,9/3/2018,5/26/2017,5/26/2017,Japanese
701b00000009tnf,10/5/2016,5/9/2014,5/9/2014,
70161000001HIua,2/11/2017,10/25/2016,10/25/2016,English
70161000001HIuf,2/10/2017,10/25/2016,10/25/2016,English
70161000001JM78,11/23/2017,8/25/2016,8/25/2016,Japanese
70161000000VAIG,9/5/2017,7/11/2017,7/11/2017,English
70161000000VB4F,9/5/2017,7/19/2017,7/19/2017,Japanese
70161000001JM78,9/6/2018,8/25/2016,8/25/2016,Japanese
70161000001JM78,9/4/2017,8/25/2016,8/25/2016,Japanese
701b0000000AZIM,10/16/2016,4/5/2015,4/5/2015,
70161000001HWMF,2/15/2017,2/21/2017,2/14/2017,English
70161000001JM78,10/17/2016,8/25/2016,8/25/2016,Japanese
701b0000000Yq43,9/5/2017,10/27/2015,10/27/2015,
7016100000088gI,2/21/2018,1/19/2018,1/18/2018,Japanese
701b0000000oumk,1/16/2017,2/19/2016,2/19/2016,English
70161000001HQ14,1/16/2017,12/28/2016,12/28/2016,English
70161000001HHV4,10/16/2016,10/26/2016,10/11/2016,Japanese
70161000001Uwtc,1/3/2018,4/2/2018,4/6/2018,
701b0000000Yq43,1/4/2018,10/27/2015,10/27/2015,
70161000000VShE,1/2/2018,3/8/2018,4/5/2018,English
701b00000009yD8,11/12/2017,6/19/2014,6/19/2014,
701b0000000Aj3b,10/16/2016,6/24/2015,6/6/2015,English
70161000001JM78,10/16/2016,8/25/2016,8/25/2016,Japanese
70161000000VBrq,8/1/2017,8/16/2017,7/25/2017,English
70161000000VBrv,8/1/2017,8/10/2017,7/25/2017,English
70161000001HXWc,2/23/2017,2/28/2017,2/21/2017,English
70161000001WHEb,7/11/2018,7/19/2018,7/9/2018,English
70161000001HYLj,3/5/2017,3/7/2017,3/1/2017,Japanese
70161000001HGGY,10/31/2016,11/3/2016,9/29/2016,English
70161000001Hd4X,6/12/2017,5/31/2017,3/26/2017,
70161000000V4x0,6/22/2017,6/30/2017,6/20/2017,Japanese
70161000001HJY4,11/2/2016,11/11/2016,10/31/2016,Japanese
70161000001aUnF,11/5/2018,11/15/2018,10/24/2018,English
70161000001aT8r,11/5/2018,11/8/2018,10/24/2018,English
70161000001WNnf,7/25/2018,8/8/2018,7/19/2018,English
70161000001WCj5,7/4/2018,7/12/2018,7/2/2018,English
701610000005pWv,10/17/2016,12/15/2016,7/10/2016,Japanese
70161000001MU6X,5/10/2017,5/16/2017,4/28/2017,English
7016100000085PU,11/20/2017,12/1/2016,11/14/2017,Japanese
7016100000082yv,10/19/2017,10/24/2017,10/10/2017,English
701b0000000Yq43,10/27/2016,10/27/2015,10/27/2015,
70161000001JM78,10/27/2016,8/25/2016,8/25/2016,Japanese
70161000001HJY4,2/10/2017,11/11/2016,10/31/2016,Japanese
701610000005lJV,12/3/2018,5/23/2016,5/23/2016,
70161000000VA6e,7/30/2017,8/24/2017,7/11/2017,Japanese
701b0000000Yq43,7/26/2017,10/27/2015,10/27/2015,
70161000001Vilz,6/28/2018,6/29/2018,6/6/2018,Japanese
70161000001JM78,4/12/2018,8/25/2016,8/25/2016,Japanese
70161000001HJY4,11/9/2016,11/11/2016,10/31/2016,Japanese
70161000001JM78,12/5/2016,8/25/2016,8/25/2016,Japanese
70161000001HIua,11/10/2016,10/25/2016,10/25/2016,English
70161000001JM78,11/7/2016,8/25/2016,8/25/2016,Japanese
701610000002vuv,12/6/2016,4/26/2016,4/20/2016,English
70161000001HSAd,2/14/2017,1/18/2017,1/18/2017,English
70161000001HJbw,11/9/2016,1/27/2017,10/31/2016,Japanese
70161000001HIua,11/8/2016,10/25/2016,10/25/2016,English
701b0000000Yq43,11/10/2016,10/27/2015,10/27/2015,
70161000001JM78,11/8/2016,8/25/2016,8/25/2016,Japanese
70161000001HJY4,11/9/2016,11/11/2016,10/31/2016,Japanese
7016100000082z0,10/26/2017,11/1/2017,10/10/2017,English
70161000001Vilz,6/17/2018,6/29/2018,6/6/2018,Japanese
70161000001JM78,11/10/2016,8/25/2016,8/25/2016,Japanese
70161000001HIuf,12/5/2016,10/25/2016,10/25/2016,English
70161000001JM78,12/26/2018,8/25/2016,8/25/2016,Japanese
7016100000088gI,3/8/2018,1/19/2018,1/18/2018,Japanese
701b0000000Yq43,11/8/2016,10/27/2015,10/27/2015,
701b00000009yD8,4/3/2017,6/19/2014,6/19/2014,
701610000008C6T,4/5/2018,4/13/2018,3/6/2018,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
701b0000000Yq43,12/5/2016,10/27/2015,10/27/2015,
70161000001HIuf,11/9/2016,10/25/2016,10/25/2016,English
70161000001JM78,11/9/2016,8/25/2016,8/25/2016,Japanese
70161000001HIua,12/5/2016,10/25/2016,10/25/2016,English
70161000001HYgY,4/21/2017,3/6/2017,3/6/2017,English
70161000001Hi0B,4/20/2017,5/19/2017,4/14/2017,Japanese
70161000001HJip,11/13/2016,,11/2/2016,Japanese
701610000005pWv,11/7/2016,12/15/2016,7/10/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HIua,11/8/2016,10/25/2016,10/25/2016,English
70161000001JM78,11/10/2016,8/25/2016,8/25/2016,Japanese
70161000001HIuk,11/8/2016,10/25/2016,10/25/2016,English
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
701b0000000Yq43,11/1/2017,10/27/2015,10/27/2015,
70161000001JM78,12/5/2016,8/25/2016,8/25/2016,Japanese
70161000001JM78,12/6/2016,8/25/2016,8/25/2016,Japanese
70161000001HIua,11/7/2016,10/25/2016,10/25/2016,English
701610000006xUT,11/8/2016,7/28/2015,7/22/2016,English
7016100000082yv,11/1/2017,10/24/2017,10/10/2017,English
70161000001HIuk,11/7/2016,10/25/2016,10/25/2016,English
70161000001HIuf,5/23/2017,10/25/2016,10/25/2016,English
70161000001HIua,5/23/2017,10/25/2016,10/25/2016,English
70161000001JM78,11/8/2016,8/25/2016,8/25/2016,Japanese
70161000001HJY4,11/8/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/8/2016,11/11/2016,10/31/2016,Japanese
701b00000009tnf,11/10/2016,5/9/2014,5/9/2014,
701b0000000Yq43,11/10/2016,10/27/2015,10/27/2015,
701610000008AGD,2/21/2018,2/23/2018,2/12/2018,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001Hd4X,6/12/2017,5/31/2017,3/26/2017,
70161000000V1ku,6/11/2017,6/14/2017,5/26/2017,English
70161000000V2X8,6/11/2017,6/15/2017,6/1/2017,English
70161000001WZNJ,8/21/2018,8/31/2018,8/5/2018,Japanese
70161000001HJip,11/13/2016,,11/2/2016,Japanese
701610000008AGD,2/21/2018,2/23/2018,2/12/2018,Japanese
701610000005pWv,11/8/2016,12/15/2016,7/10/2016,Japanese
701610000005lJV,2/11/2017,5/23/2016,5/23/2016,
70161000000CV54,3/30/2018,7/3/2017,3/30/2018,
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001JM78,12/4/2016,8/25/2016,8/25/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001Hd4X,6/12/2017,5/31/2017,3/26/2017,
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000001HIuf,1/10/2018,10/25/2016,10/25/2016,English
70161000001HJY4,11/10/2016,11/11/2016,10/31/2016,Japanese
70161000000VBrv,8/2/2017,8/10/2017,7/25/2017,English
70161000001HIuk,11/7/2016,10/25/2016,10/25/2016,English
70161000001Vilz,6/11/2018,6/29/2018,6/6/2018,Japanese
7016100000082yv,10/18/2017,10/24/2017,10/10/2017,English
70161000001JM78,9/29/2017,8/25/2016,8/25/2016,Japanese
70161000001HIuf,11/10/2016,10/25/2016,10/25/2016,English
